"date","source","date_start","date_end","region","sub_region_1","cases","deaths","new_hospitalizations","new_icu","positivity_rate"
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","Far North East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","North West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","North Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","North East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","Saskatoon",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","Central West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","Central East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","Regina",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","South West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","South Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","South East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-21","2023-05-27","SK","Unknown",76,5,,,5.4
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK",,36,2,18,3,2.9
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Far North West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Far North Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Far North East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","North West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","North Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","North East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Saskatoon",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Central West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Central East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Regina",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","South West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","South Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","South East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-05-28","2023-06-03","SK","Unknown",36,2,,,2.9
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK",,36,2,20,1,3.5
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Far North West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Far North Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Far North East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","North West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","North Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","North East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Saskatoon",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Central West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Central East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Regina",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","South West",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","South Central",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","South East",,,,,
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-04","2023-06-10","SK","Unknown",36,2,,,3.5
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK",,37,0,10,1,3.1
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Far North West",1,,,,3.1
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Far North Central",0,,,,0
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Far North East",0,,,,0
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","North West",8,,,,7.3
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","North Central",1,,,,2
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","North East",1,,,,6.3
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Saskatoon",8,,,,3
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Central West",2,,,,8.7
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Central East",2,,,,2.5
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Regina",3,,,,1.8
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","South West",0,,,,0
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","South Central",5,,,,10.9
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","South East",0,,,,0
"2023-06-22","https://publications.saskatchewan.ca/api/v1/products/121415/formats/140560/download","2023-06-11","2023-06-17","SK","Unknown",6,0,,,1.8
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK",,33,2,15,2,3
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Far North West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Far North Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Far North East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","North West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","North Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","North East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Saskatoon",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Central West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Central East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Regina",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","South West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","South Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","South East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-18","2023-06-24","SK","Unknown",33,2,,,3
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK",,34,1,12,0,3.2
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Far North West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Far North Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Far North East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","North West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","North Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","North East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Saskatoon",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Central West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Central East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Regina",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","South West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","South Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","South East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-06-25","2023-07-01","SK","Unknown",34,1,,,3.2
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK",,27,1,17,3,2.5
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK","Far North West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK","Far North Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK","Far North East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK","North West",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK","North Central",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK","North East",,,,,
"2023-07-20","https://pubsaskdev.blob.core.windows.net/pubsask-prod/140858/July%252B20%252BCRISP%252BReport.pdf","2023-07-02","2023-07-08","SK","Saskatoon",,,,,
