"region","episode_year","episode_week","episode_week_date_start","episode_week_date_end","episode_week_group","age_group","gender","count","hospital_status_Hospitalized - ICU","hospital_status_Hospitalized - Non-ICU","hospital_status_Not Hospitalized","hospital_status_Not stated/Unknown","death_No","death_Not Stated","death_Yes"
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","60-69","Male",3972,41,83,0,3848,0,3972,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","60-69","Not stated/Other",5,0,0,0,5,0,5,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","70-79","Female",1461,36,109,0,1316,0,1461,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","70-79","Male",1530,46,158,0,1326,0,1530,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","80+","Female",1244,14,218,0,1012,0,1244,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","80+","Male",834,25,229,0,580,0,834,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","80+","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","Not stated","Female",4,0,0,0,4,0,4,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","Not stated","Male",2,0,0,0,2,0,2,0
"Quebec","2021","52","2021-12-26","2022-01-01","No grouping","Not stated","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","0-19","Female",879,0,1,0,878,0,879,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","0-19","Male",928,0,2,0,926,0,928,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","0-19","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","20-29","Female",352,0,2,0,350,0,352,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","20-29","Male",406,0,0,0,406,0,406,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","20-29","Not stated/Other",2,0,0,0,2,0,2,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","30-39","Female",456,1,6,0,449,0,456,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","30-39","Male",421,2,4,0,415,0,421,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","30-39","Not stated/Other",2,0,0,0,2,0,2,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","40-49","Female",474,2,6,0,466,0,474,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","40-49","Male",460,0,7,0,453,0,460,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","40-49","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","50-59","Female",330,1,11,0,318,0,330,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","50-59","Male",390,8,13,0,369,0,390,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","60-69","Female",209,10,14,0,185,0,209,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","60-69","Male",243,9,14,0,220,0,243,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","70-79","Female",97,7,13,0,77,0,97,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","70-79","Male",106,9,21,0,76,0,106,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","80+","Female",120,8,27,0,85,0,120,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","80+","Male",68,6,19,0,43,0,68,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","Not stated","Female",1,0,0,0,1,0,1,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Quebec","2021","6","2021-02-07","2021-02-13","No grouping","Not stated","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","0-19","Female",747,0,0,0,747,0,747,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","0-19","Male",747,0,0,0,747,0,747,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","20-29","Female",293,0,2,0,291,0,293,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","20-29","Male",332,0,2,0,330,0,332,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","20-29","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","30-39","Female",377,0,4,0,373,0,377,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","30-39","Male",352,0,0,0,352,0,352,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","30-39","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","40-49","Female",386,3,5,0,378,0,386,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","40-49","Male",389,3,14,0,372,0,389,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","40-49","Not stated/Other",2,0,0,0,2,0,2,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","50-59","Female",314,2,11,0,301,0,314,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","50-59","Male",340,6,10,0,324,0,340,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","60-69","Female",182,7,16,0,159,0,182,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","60-69","Male",202,13,21,0,168,0,202,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","60-69","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","70-79","Female",100,2,17,0,81,0,100,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","70-79","Male",104,12,14,0,78,0,104,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","70-79","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","80+","Female",113,5,23,0,85,0,113,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","80+","Male",62,7,19,0,36,0,62,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Quebec","2021","7","2021-02-14","2021-02-20","No grouping","Not stated","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","0-19","Female",715,0,5,0,710,0,715,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","0-19","Male",741,0,2,0,739,0,741,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","0-19","Not stated/Other",2,0,0,0,2,0,2,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","20-29","Female",266,1,4,0,261,0,266,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","20-29","Male",294,1,0,0,293,0,294,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","20-29","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","30-39","Female",383,0,8,0,375,0,383,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","30-39","Male",343,0,4,0,339,0,343,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","30-39","Not stated/Other",4,0,0,0,4,0,4,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","40-49","Female",363,1,7,0,355,0,363,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","40-49","Male",366,3,7,0,356,0,366,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","40-49","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","50-59","Female",300,5,9,0,286,0,300,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","50-59","Male",331,7,17,0,307,0,331,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","50-59","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","60-69","Female",161,2,7,0,152,0,161,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","60-69","Male",194,7,15,0,172,0,194,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","60-69","Not stated/Other",4,0,0,0,4,0,4,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","70-79","Female",107,10,20,0,77,0,107,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","70-79","Male",82,5,19,0,58,0,82,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","80+","Female",131,2,35,0,94,0,131,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","80+","Male",77,6,28,0,43,0,77,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Quebec","2021","8","2021-02-21","2021-02-27","No grouping","Not stated","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","0-19","Female",594,0,0,0,594,0,594,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","0-19","Male",647,0,2,0,645,0,647,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","0-19","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","20-29","Female",301,1,5,0,295,0,301,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","20-29","Male",332,1,2,0,329,0,332,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","20-29","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","30-39","Female",357,0,3,0,354,0,357,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","30-39","Male",373,0,4,0,369,0,373,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","30-39","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","40-49","Female",336,6,3,0,327,0,336,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","40-49","Male",301,2,9,0,290,0,301,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","40-49","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","50-59","Female",263,3,5,0,255,0,263,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","50-59","Male",315,5,17,0,293,0,315,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","50-59","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","60-69","Female",182,5,8,0,169,0,182,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","60-69","Male",191,17,22,0,152,0,191,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","60-69","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","70-79","Female",85,6,17,0,62,0,85,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","70-79","Male",103,7,16,0,80,0,103,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","80+","Female",97,1,26,0,70,0,97,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","80+","Male",63,3,22,0,38,0,63,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","Not stated","Female",0,0,0,0,0,0,0,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Quebec","2021","9","2021-02-28","2021-03-06","No grouping","Not stated","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","0-19","Female",7402,4,34,0,7364,0,7402,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","0-19","Male",6413,6,44,0,6363,0,6413,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","0-19","Not stated/Other",13,0,0,0,13,0,13,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","20-29","Female",9494,8,83,0,9403,0,9494,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","20-29","Male",7422,1,28,0,7393,0,7422,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","20-29","Not stated/Other",22,0,0,0,22,0,22,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","30-39","Female",7953,7,103,0,7843,0,7953,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","30-39","Male",6429,9,44,0,6376,0,6429,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","30-39","Not stated/Other",12,0,0,0,12,0,12,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","40-49","Female",7924,17,29,0,7878,0,7924,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","40-49","Male",6192,11,51,0,6130,0,6192,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","40-49","Not stated/Other",20,0,0,0,20,0,20,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","50-59","Female",6503,16,54,0,6433,0,6503,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","50-59","Male",5703,32,67,0,5604,0,5703,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","50-59","Not stated/Other",4,0,0,0,4,0,4,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","60-69","Female",3216,39,105,0,3072,0,3216,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","60-69","Male",3202,37,138,0,3027,0,3202,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","60-69","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","70-79","Female",1513,39,185,0,1289,0,1513,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","70-79","Male",1479,65,226,0,1188,0,1479,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","70-79","Not stated/Other",2,0,0,0,2,0,2,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","80+","Female",2296,32,401,0,1863,0,2296,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","80+","Male",1419,43,340,0,1036,0,1419,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","Not stated","Female",9,0,0,0,9,0,9,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","Not stated","Male",4,0,0,0,4,0,4,0
"Quebec","2022","1","2022-01-02","2022-01-08","No grouping","Not stated","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","0-19","Female",462,1,17,0,444,0,462,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","0-19","Male",317,1,13,0,303,0,317,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","0-19","Not stated/Other",17,0,0,0,17,0,17,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","20-29","Female",716,0,9,0,707,0,716,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","20-29","Male",295,0,7,0,288,0,295,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","20-29","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","30-39","Female",777,1,22,0,754,0,777,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","30-39","Male",313,0,4,0,309,0,313,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","30-39","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","40-49","Female",785,0,7,0,778,0,785,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","40-49","Male",386,3,10,0,373,0,386,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","40-49","Not stated/Other",2,0,0,0,2,0,2,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","50-59","Female",488,4,5,0,479,0,488,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","50-59","Male",316,4,14,0,298,0,316,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","50-59","Not stated/Other",4,0,0,0,4,0,4,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","60-69","Female",224,8,8,0,208,0,224,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","60-69","Male",233,7,21,0,205,0,233,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","70-79","Female",177,4,25,0,148,0,177,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","70-79","Male",202,6,43,0,153,0,202,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","80+","Female",329,4,62,0,263,0,329,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","80+","Male",249,9,58,0,182,0,249,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","80+","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","Not stated","Female",2,0,0,0,2,0,2,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","Not stated","Male",0,0,0,0,0,0,0,0
"Quebec","2022","10","2022-03-06","2022-03-12","No grouping","Not stated","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","0-19","Female",413,0,12,0,401,0,413,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","0-19","Male",312,0,19,0,293,0,312,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","0-19","Not stated/Other",11,0,0,0,11,0,11,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","20-29","Female",939,0,25,0,914,0,939,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","20-29","Male",353,0,5,0,348,0,353,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","20-29","Not stated/Other",4,0,0,0,4,0,4,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","30-39","Female",879,0,18,0,861,0,879,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","30-39","Male",368,0,5,0,363,0,368,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","30-39","Not stated/Other",3,0,0,0,3,0,3,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","40-49","Female",867,0,10,0,857,0,867,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","40-49","Male",389,0,8,0,381,0,389,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","40-49","Not stated/Other",1,0,0,0,1,0,1,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","50-59","Female",573,0,12,0,561,0,573,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","50-59","Male",358,2,16,0,340,0,358,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","50-59","Not stated/Other",2,0,0,0,2,0,2,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","60-69","Female",273,2,17,0,254,0,273,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","60-69","Male",233,11,22,0,200,0,233,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","60-69","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","70-79","Female",225,5,21,0,199,0,225,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","70-79","Male",258,7,41,0,210,0,258,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","70-79","Not stated/Other",0,0,0,0,0,0,0,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","80+","Female",461,5,77,0,379,0,461,0
"Quebec","2022","11","2022-03-13","2022-03-19","No grouping","80+","Male",277,12,71,0,194,0,277,0
